time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,0.886211068115,-0.464032769892,16.3600396877,6.16229014815,6.21304797007,0.0,1.11058089192,-0.859598795241,4.82513439622,-0.162160011701,-0.00133965642742,0.0,425.0053768480558,425.5045942794235,425.96613504222006,424.95773635782336
2.4600000000000017,0.954122010604,-0.517876601817,16.6502549734,6.15232022421,6.21262489645,0.0,1.15311312026,-0.936069021523,4.84843065999,-0.175688845747,-0.0220484085517,0.0,439.1329762558591,437.4116156909975,437.6669617196026,436.51223558314393
2.520000000000002,1.02458523052,-0.576477247471,16.9417121359,6.14176913026,6.21124309641,0.0,1.19576135936,-1.01821457245,4.8665146961,-0.176178522061,-0.0250689902137,0.0,437.4159974398977,437.16428965414156,436.01515596819934,435.9437947777248
2.580000000000002,1.09773900266,-0.640412146889,17.2357010831,6.13114943675,6.20958306518,0.0,1.24281310351,-1.11392316756,4.93257407312,-0.178677186764,-0.0334477560751,0.0,453.2272181874947,452.5530175567877,452.41092709098905,452.1800533097282
2.640000000000002,1.17339245269,-0.709562223619,17.5288749538,6.12090353884,6.20770949304,0.0,1.27912497802,-1.19190023611,4.84006898439,-0.158389878031,-0.0271178055775,0.0,401.47889567784597,402.0524554208985,399.3625302902846,401.17714143034203
2.700000000000002,1.25116203139,-0.78335315856,17.815337118,6.11169735292,6.20621104428,0.0,1.31332500817,-1.26851591064,4.70902396814,-0.145028689772,-0.0209993518515,0.0,386.58754281718166,387.1635351933401,385.8237115408858,387.0571204964593
2.760000000000002,1.33145436475,-0.862876453118,18.0996869659,6.102831407,6.2048417883,0.0,1.36317067073,-1.38304685836,4.7687701222,-0.153886524517,-0.0267381211218,0.0,450.54055827218247,450.0762359897723,451.73266036515395,450.99752552959274
2.820000000000002,1.41485518973,-0.949659784789,18.3887387744,6.09334956569,6.20304999906,0.0,1.41697234493,-1.51058532139,4.86553783368,-0.167956311728,-0.0369874491359,0.0,464.162762061859,463.35734936958397,463.92023775730115,462.79124826992614
2.880000000000002,1.50126251003,-1.04368618308,18.6804152138,6.083175711,6.2002868188,0.0,1.4634546864,-1.62448679822,4.85671004898,-0.172986173979,-0.0786134295909,0.0,433.0235603379151,429.50517484451376,431.82777285057455,431.37467337372556
2.940000000000002,1.5904210743,-1.14450445668,18.9704361339,6.07244807521,6.19537354572,0.0,1.50888554049,-1.73698370535,4.81047447019,-0.194104706505,-0.0894021361044,0.0,419.0136137932879,418.0685281068943,421.50344243848,419.6406293801938
3.000000000000002,1.68278805639,-1.25320492064,19.2620425172,6.06059171897,6.19036609261,0.0,1.57048258238,-1.88742515892,4.90877235562,-0.205719709418,-0.0736444543355,0.0,466.0373303625488,467.26210679016503,467.7156229265191,466.7737346608479
3.0600000000000023,1.77854332021,-1.3702142446,19.5552568038,6.04805111505,6.18671265381,0.0,1.62167244459,-2.01389805427,4.86475163328,-0.216556588016,-0.0431446743763,0.0,421.20023083627365,423.8269857313736,423.75404504629057,422.7756879020872
3.1200000000000023,1.87741220673,-1.49499423356,19.8456640444,6.03563921179,6.1836746688,0.0,1.67416427437,-2.14646258865,4.81520600181,-0.192381012067,-0.073059956325,0.0,422.51169858257435,419.9220646429538,421.11063825795844,423.15184639588375
3.1800000000000024,1.98000393704,-1.62920881321,20.138061723,6.02387668018,6.17996649954,0.0,1.74588891657,-2.32838178003,4.93020926579,-0.204594076737,-0.0455869190557,0.0,474.92524768503296,477.0253400387804,475.80095031379716,474.8298689753885
3.2400000000000024,2.0869950104,-1.77465367055,20.4375072844,6.01164487305,6.17714037231,0.0,1.82066761978,-2.52085425697,5.05003898994,-0.20244322171,-0.0503180382173,0.0,479.8456920003021,479.48519016088613,479.41021978403694,479.5361853453462
3.3000000000000025,2.19840610136,-1.93159341027,20.7429284307,5.99944701158,6.1736662975,0.0,1.893260385,-2.71149737743,5.12954349798,-0.205060729286,-0.0808032544344,0.0,470.6666993514559,468.29852450622104,470.2271413304819,469.986202927876
3.3600000000000025,2.31373348076,-2.09891118612,21.0485780694,5.98706303806,6.16879572108,0.0,1.9513575027,-2.86673678448,5.05842565365,-0.209216268937,-0.0819324607514,0.0,422.8291295572652,422.72612228055783,422.7768624947428,422.37426065488074
3.4200000000000026,2.43280079899,-2.27619499114,21.3513630756,5.97530006851,6.16407946537,0.0,2.01792283076,-3.04368381986,5.03374738007,-0.177915509424,-0.0726670342593,0.0,439.5900760644221,440.3523041608389,437.65786148681474,440.21670912297685
3.4800000000000026,2.55573528514,-2.4637801096,21.6509744435,5.96456863957,6.16006880342,0.0,2.08020139942,-3.21000908594,4.9529676926,-0.180807208033,-0.0571983157696,0.0,421.35578913700425,422.68756507059624,421.3313145298304,421.0483420393595
3.5400000000000027,2.68271628325,-2.66215871607,21.9475989653,5.95436018585,6.15646998736,0.0,2.15274049026,-3.40343982146,4.93380253481,-0.154570059707,-0.0662197197102,0.0,444.0858048418139,443.3424648569501,442.46393021082184,444.5906706878598
3.6000000000000028,2.81431412826,-2.87283999826,22.2444974091,5.94484364159,6.15231969641,0.0,2.23413698808,-3.61998131192,4.96180243369,-0.168229989178,-0.0758435738614,0.0,461.41249333305245,460.64847431539056,461.1272993680894,460.0236548398056
3.660000000000003,2.95079507724,-3.09650756172,22.5424309982,5.93450991925,6.14775566983,0.0,2.31555163834,-3.83637781635,4.96833356146,-0.181732427064,-0.0765177066604,0.0,455.15403815398327,455.0956588874972,457.5619671856997,456.4577311094399
3.720000000000003,3.09183377564,-3.33233636533,22.8378665091,5.92388550605,6.14303562065,0.0,2.38606814855,-4.02543131386,4.87903774017,-0.169098513054,-0.0833536769887,0.0,425.2613911506495,424.6700151802913,425.67413685267803,426.72232286312214
3.780000000000003,3.23776689499,-3.58115685936,23.1317650276,5.91377038405,6.13754051372,0.0,2.47873094093,-4.26930523571,4.91627416693,-0.167579722026,-0.118079911491,0.0,471.4989990900336,468.8006865005425,468.95041822870525,469.0428259334968
3.840000000000003,3.38899049403,-3.84387741662,23.4253820328,5.90432283852,6.13049930719,0.0,2.5625823766,-4.48876410487,4.8700868351,-0.142487052759,-0.115940022791,0.0,445.12839639226706,445.2911957837524,443.2832657434285,445.3169001259558
3.900000000000003,3.54510719209,-4.11932182144,23.7145991813,5.89595103675,6.12372719915,0.0,2.64180122983,-4.69339927776,4.76995251014,-0.134195310131,-0.107346079381,0.0,426.7516365693354,427.47282685595724,428.2247648487789,428.91078686078595
3.960000000000003,3.70613740839,-4.4073299659,23.9980641766,5.88807816985,6.1172482694,0.0,2.72632780872,-4.90751613767,4.67826860215,-0.125840442265,-0.109284515758,0.0,432.2854447056247,432.1114094499359,431.7617012240551,432.44980156326943
4.020000000000002,3.87203752811,-4.70764062917,24.2742960832,5.88008619998,6.11072644071,0.0,2.80413073311,-5.10354296396,4.52917141358,-0.154964086706,-0.107548535903,0.0,412.141962014973,412.2839903163435,414.42992173151976,411.84277500173005
